ncentration (M),Reaction Rate
18.743,5.985307933093736
18.744,6.092750028586422
18.745,5.587974581239095
18.746,5.2384753912397555
18.747,5.261401197770761
18.748,5.4248990303410025
18.749,6.089224177164088
18.75,6.028184972439376
18.751,5.66532264648623
18.752,5.58844980636403
18.753,5.490983236504316
18.754,5.461670877927357
18.755,5.4783467481964845
18.756,5.511295851864235
18.757,5.658188848480762
18.758,5.425792192422459
18.759,5.655776959669328
18.76,5.213023028481228
18.761,5.358891835664279
18.762,6.026134397502489
18.763,5.983003738497807
18.764,5.180274414927353
18.765,6.075100930235297
18.766,5.183768095616455
18.767,5.230056243759691
18.768,6.050075289245111
18.769,5.458736644582826
18.77,5.301877249703084
18.771,5.393630204659284
18.772,5.6597719858842215
18.773,5.523618718428401
18.774,5.459059790867383
18.775,5.668155514743013
18.776,5.228401194069946
18.777,5.365100736003221
18.778,5.43487426561518
18.779,5.473692849110544
18.78,5.228720239617127
18.781,5.278392948106023
18.782,5.296355459800998
18.783,5.7988781540212635
18.784,5.933308056519159
18.785,5.17335930256483
18.786,5.49700205156982
18.787,5.226054662102323
18.788,5.4320196594441486
18.789,5.451219668049038
18.79,5.238570578448581
18.791,5.772890705994789
18.792,6.062587427722951
18.793,5.687671375605925
18.794,5.465865342836282
18.795,5.211476635494549
18.796,5.352979380022916
18.797,6.136764433988634
18.798,5.507880397671728
18.799,5.91845999440417
18.8,5.821910796699882
18.801,5.300016263950655
18.802,5.852014243364654
18.803,5.663711148688295
18.804,5.961584846087017
18.805,5.428184593201039
18.806,5.650736471224147
18.807,6.027514519840812
18.808,5.462574376634541
18.809,5.749584391992523
18.81,6.058049525544248
18.811,5.519609114583103
18.812,5.912855249647562
18.813,5.8457977069321805
18.814,5.769771141390917
18.815,5.298436261014675
18.816,5.6396832201905855
18.817,6.030850527621631
18.818,5.235055201339747
18.819,5.382701631902897
18.82,5.554149065551988
18.821,5.909782100341915
18.822,5.439646925234787
18.823,5.785650688065448
18.824,5.992266574196753
18.825,5.435676373295478
18.826,5.483424623763408
18.827,5.2145697649300065
18.828,5.188584799318296
18.829,5.476014679351194
18.83,5.583397508703038
18.831,5.69020772630485
18.832,5.838606175347676
18.833,6.1089460000764095
18.834,6.11906240643069
18.835,5.663550595113095
18.836,5.186433075138835
18.837,5.273274366036061
18.838,5.555626404509961
18.839,5.170396975278573
18.84,5.538465610215363
18.841,5.456466410252931
18.842,5.196762993252933
18.843,5.256415195015813
18.844,5.474062251617997
18.845,5.608326017741308
18.846,5.746122219595528
18.847,5.270930725664963
18.848,5.812687460018623
18.849,5.288426153568708
18.85,6.0419438865014214
18.851,5.949207854697363
18.852,5.8817251583691785
18.853,5.7405391346065215
18.854,5.508119352742227
18.855,6.061620316058446
18.856,5.949933971611972
18.857,5.274333864177652
18.858,5.705322586691528
18.859,5.996983845049554
18.86,5.905038300948635
18.861,5.32778069565037
18.862,5.577791912303957
18.863,5.709970317049293
18.864,5.334671239436045
18.865,5.6692524108872
18.866,5.63566933139976
18.867,6.077477737946915
18.868,6.024470792930625
18.869,5.563864090460827
18.87,5.833230191220386
18.871,5.48454578257346
18.872,5.660759783946779
18.873,5.8673067902242275
18.874,5.405964885917006
18.875,5.576442421005892
18.876,6.1118455822066675
18.877,5.610394786548564
18.878,5.317330962140281
18.879,5.377049374828005
18.88,5.9339425518546385
18.881,5.735692529171849
18.882,5.839428127268004
18.883,5.252315505775653
18.884,6.102017428660768
18.885,5.775884895947012
18.886,5.833623399110198
18.887,5.7994630733234525
18.888,6.013603871153723
18.889,6.116129136654074
18.89,5.330950904088338
18.891,5.452457899635715
18.892,5.98484830650486
18.893,5.624623824455593
18.894,5.8450218960467755
18.895,5.404692422746798
18.896,5.19061602885195
18.897,5.784569594251995
18.898,6.006585957210256
18.899,5.364829485002751
18.9,5.728198774323931
18.901,6.091257994488337
18.902,5.981192358924306
18.903,5.5144763531526975
18.904,5.301723931376086
18.905,5.923100636693957
18.906,5.4212431242572805
18.907,5.780431670608088
18.908,6.159682742644146
18.909,5.67534478747165
18.91,5.810080651691861
18.911,5.95694795311949
18.912,5.260870194038295
18.913,6.108490474216957
18.914,5.267900482736235
18.915,5.8792973921559115
18.916,5.738736639929183
18.917,5.507410436850914
18.918,5.284273438633783
18.919,5.694454435652465
18.92,5.257507815449725
18.921,6.143812596966403
18.922,6.069499200229784
18.923,5.907645015738524
18.924,5.767100438540539
18.925,5.771337731401612
18.926,5.760156152520954
18.927,6.154380558897323
18.928,6.0083440279884694
18.929,5.342930627293875
18.93,5.936069279156072
18.931,5.440145372480214
18.932,5.573791791317056
18.933,5.986145993334989
18.934,5.353190160001818
18.935,5.824507920856659
18.936,5.468227752206451
18.937,5.31552128586503
18.938,6.026056078674875
18.939,6.170116663163416
18.94,5.994601622664653
18.941,5.930232942532923
18.942,5.650567527538071
18.943,6.131626549713523
18.944,5.404821457274562
18.945,5.581168453933834
18.946,5.344039259809165
18.947,5.535638544987153
18.948,5.401506236525495
18.949,6.14661618086546
18.95,5.703800108890324
18.951,5.414592486625642
18.952,5.6659495413201375
18.953,5.606003503041702
18.954,5.726861106902292
18.955,5.977051649111804
18.956,6.179653849143509
18.957,5.471562898431929
18.958,5.849836956369215
18.959,5.507589904471965
18.96,5.467857611711705
18.961,5.735583429301287
18.962,5.239774828482632
18.963,5.847136253694056
18.964,5.457196137961344
18.965,5.526541440842688
18.966,5.970796198271328
18.967,5.404883502469513
18.968,5.346285443982801
18.969,5.239656847199449
18.97,5.236067671530943
18.971,5.749267358583104
18.972,5.290316672040213
18.973,6.190907404493083
18.974,5.61720219221349
18.975,5.38131348878184
18.976,5.731859238166849
18.977,5.6347186816242765
18.978,5.7229656532429685
18.979,5.616596542211899
18.98,5.543955800938433
18.981,5.852262526565769
18.982,5.209306986202527
18.983,5.819200677661743
18.984,5.847144956772793
18.985,5.999074842939911
18.986,5.834959570804714
18.987,5.696418683091194
18.988,5.52976129053973
18.989,5.379020008293308
18.99,5.852831327847697
18.991,5.928550461911437
18.992,5.992071930832112
18.993,5.945555626430474
18.994,6.053005814717305
18.995,5.570381018712734
18.996,5.610741141565622
18.997,5.381157082971745
18.998,5.50417660516089
18.999,5.747268324085038
19.0,5.220661740950187
19.001,5.7892104426750475
19.002,6.025908076728409
19.003,6.045629229691987
19.004,5.7623878521067
19.005,5.682897472483003
19.006,5.8564269735807315
19.007,5.918884371183557
19.008,6.007192055718802
19.009,5.979995476797976
19.01,5.24406559153431
19.011,6.187651316363285
19.012,5.461534860535873
19.013,5.541255603683711
19.014,5.862506099551313
19.015,5.8352165913021965
19.016,5.8575372991061485
19.017,5.942634444034776
19.018,5.268903801636512
19.019,5.624942166122961
19.02,5.529416866242832
19.021,5.9905439778739495
19.022,6.029384857836804
19.023,5.962557209043263
19.024,5.257287656651009
19.025,5.850587922271259
19.026,5.964528300417777
19.027,5.410310614391507
19.028,5.65233051512126
19.029,5.683445157129866
19.03,5.7821991572538005
19.031,5.673805514594261
19.032,5.835382414972486
19.033,5.361976633779474
19.034,5.847080222926194
19.035,5.732545879741905
19.036,5.757414014155229
19.037,6.136457404842966
19.038,6.129753820854157
19.039,5.216541988230267
19.04,5.415143973060796
19.041,5.649881130204095
19.042,5.468510498303598
19.043,5.305449894400747
19.044,5.66076003088053
19.045,5.826075650278382
19.046,5.828146140234361
19.047,6.15627986256909
19.048,5.4892858734489005
19.049,5.373432199613819
19.05,5.381625033451367
19.051,5.4924022217384545
19.052,5.366196980672215
19.053,5.336804331998201
19.054,6.168822207098258
19.055,5.873869395078747
19.056,6.160696083624946
19.057,5.603048195286766
19.058,5.443913869138795
19.059,5.507587311839665
19.06,5.6592150884664125
19.061,5.63696443562298
19.062,5.332147572021314
19.063,5.907219300674345
19.064,5.5766613342870714
19.065,5.823907222172703
19.066,5.656688713539543
19.067,5.785550686474655
19.068,5.4426730721398755
19.069,5.251629742411756
19.07,5.4400033204743385
19.071,5.381741341562719
19.072,5.642470852011144
19.073,6.155587821764193
19.074,5.8635555005039475
19.075,6.000281112930354
19.076,5.308890663077813
19.077,5.79072838280024
19.078,5.591011361957039
19.079,5.743210390175879
19.08,6.126745108464556
19.081,5.789706400582372
19.082,5.808947347542873
19.083,6.040666373814726
19.084,5.693458989571612
19.085,5.359380041312465
19.086,5.285625176324201
19.087,5.376335558854682
19.088,5.280643802663915
19.089,5.546345570621802
19.09,5.779487854885359
19.091,5.341500244127097
19.092,5.989640221599361
19.093,6.146818853867448
19.094,5.905813707867749
19.095,5.285672185598061
19.096,5.444852351029691
19.097,5.804725070038599
19.098,6.106639755962476
19.099,5.45193315545055
19.1,5.548668104959119
19.101,5.9349212928167745
19.102,5.269060774657151
19.103,5.8364878608617925
19.104,6.218083587323273
19.105,5.959440333646794
19.106,5.490313769011889
19.107,5.587011004779225
19.108,5.401486086241149
19.109,5.267949506729927
19.11,5.70242345548739
19.111,5.962199797286234
19.112,6.19456399649115
19.113,5.6891240438621296
19.114,6.2197243466193415
19.115,6.044920167318882
19.116,6.117866548018473
19.117,5.587354188925326
19.118,5.485495468068092
19.119,6.232176695971659
19.12,6.0647127317889495
19.121,5.40946141385014
19.122,5.438261589597914
19.123,5.641466456636825
19.124,6.166969896755255
19.125,6.232398222504588
19.126,5.273801470111598
19.127,5.48177200748378
19.128,5.979822801210479
19.129,6.122993425343429
19.13,5.336026677960227
19.131,5.5031666148829546
19.132,5.352542198734643
19.133,5.543997103721178
19.134,5.9353039262832334
19.135,6.113162482560286
19.136,6.038119067333955
19.137,5.3617208495082584
19.138,5.658320514074247
19.139,5.612678700757136
19.14,5.460101153802308
19.141,5.270426352732145
19.142,5.701947633012507
19.143,6.077161206484736
19.144,6.091535920542456
19.145,6.068022383322083
19.146,5.657500264954396
19.147,5.992964387147408
19.148,5.59892917968129
19.149,6.120156567891856
19.15,5.897934662322503
19.151,6.230278289315351
19.152,5.757451779985656
19.153,5.58729162058387
19.154,5.642921605089366
19.155,6.152712224362338
19.156,5.8409250228649165
19.157,6.242334005713733
19.158,6.152447801309728
19.159,5.311040616269688
19.16,5.262620149683507
19.161,5.410724823737047
19.162,5.744087072201057
19.163,5.717603976910137
19.164,5.9857447984495336
19.165,6.043131163253626
19.166,5.6459268522145605
19.167,5.829194826620147
19.168,5.269068022591222
19.169,6.113372351623076
19.17,5.986434750018438
19.171,5.825583323557505
19.172,5.998730274296894
19.173,5.862791102424129
19.174,5.6083005079526504
19.175,5.254180407061122
19.176,6.208453956071504
19.177,5.848710962624259
19.178,5.987102490140218
19.179,5.717386625494726
19.18,6.167186329834107
19.181,5.804642499864458
19.182,5.479075745726959
19.183,5.386654182166118
19.184,5.9840781004889285
19.185,5.497692996933668
19.186,5.448385528942945
19.187,6.163233207146185
19.188,5.953305789331023
19.189,6.057417318892115
19.19,5.390480266384555
19.191,5.492525134246195
19.192,6.22980016393709
19.193,5.582645035599376
19.194,5.818163997124723
19.195,6.183842823227317
19.196,5.968620701165438
19.197,5.544347926623845
19.198,5.351159934632397
19.199,5.470424818497226
19.2,5.431745030880258
19.201,6.051254038660998
19.202,5.89534252231036
19.203,6.086038863210122
19.204,5.848002221555719
19.205,5.514705504639149
19.206,5.298785692963063
19.207,6.1909128183114195
19.208,5.706812447073562
19.209,5.416023168489801
19.21,5.4503561507902
19.211,5.7051806257680004
19.212,5.9820357570968135
19.213,5.263988092029802
19.214,5.685532231591115
19.215,5.67209551892204
19.216,5.656211661994719
19.217,5.393154770175529
19.218,6.041497783061934
19.219,5.958451203261701
19.22,5.751203461767104
19.221,5.302794420346059
19.222,6.201275092245402
19.223,5.351495932437294
19.224,6.061204043099773
19.225,6.153524802107377
19.226,5.348896996969555
19.227,6.121104554193869
19.228,6.06683827973153
19.229,5.585604278021583
19.23,6.244809082347632
19.231,5.432846958628772
19.232,5.36623425631532
19.233,5.668405280865663
19.234,5.940443438532851
19.235,5.4999715502761415
19.236,5.450995215516495
19.237,5.922366783756172
19.238,6.100020146379317
19.239,5.832918992562494
19.24,5.985318971443045
19.241,5.53818064420772
19.242,6.257018312328883
19.243,6.054845871712208
19.244,5.592798627365266
19.245,5.299232393616714
19.246,6.172950187810571
19.247,6.070275972409009
19.248,5.835722993077085
19.249,5.451189065468922
19.25,5.871511685616576
19.251,5.572607682148928
19.252,5.918044880991052
19.253,5.7524318139233515
19.254,5.380643378957781
19.255,5.495262602795399
19.256,5.769679055925538
19.257,6.205867353034679
19.258,5.441941492382806
19.259,5.446867575529495
19.26,5.763944470903123
19.261,5.897203901171704
19.262,6.216691317220026
19.263,5.637228182780573
19.264,6.075711029167172
19.265,5.586379904854319
19.266,6.016878212242722
19.267,5.3177488269643325
19.268,5.993123178620143
19.269,5.876882492823269
19.27,5.558647408741844
19.271,5.714134405294052
19.272,5.740595763977087
19.273,6.116896444037398
19.274,5.630807609119987
19.275,6.167328278730699
19.276,5.666584609313675
19.277,5.683856967526882
19.278,6.234372997843055
19.279,5.428731741901287
19.28,5.58260467723093
19.281,5.403891680269957
19.282,6.1956743566800725
19.283,5.546831019546186
19.284,6.107293793316671
19.285,5.398593554303925
19.286,5.6409197071699815
19.287,6.031057486418931
19.288,5.380893441840111
19.289,5.766452984443354
19.29,5.53582938838119
19.291,5.828633114188468
19.292,6.114073818222297
19.293,5.610945207039544
19.294,6.090038591771695
19.295,5.349339114683047
19.296,5.441482751120248
19.297,5.461689960648814
19.298,5.371739164089931
19.299,5.355365011088101
19.3,5.852612999505959
19.301,6.146533863193321
19.302,5.9330852856628615
19.303,5.673819387085951
19.304,5.3999985342546015
19.305,5.507005704986847
19.306,5.4579389154949
19.307,5.3570714063019675
19.308,5.388100250955951
19.309,5.726162203140115
19.31,5.683014056000482
19.311,5.417775347897818
19.312,6.004376778314736
19.313,5.430818046740187
19.314,5.960267456025067
19.315,5.780397853452053
19.316,6.259298204825026
19.317,5.736626928761527
19.318,6.1617693066283445
19.319,5.710001417694923
19.32,5.308968852735946
19.321,5.8650258521562115
19.322,6.105566740461514
19.323,6.083946341210199
19.324,6.0671143562797125
19.325,5.729834806273465
19.326,5.485582172320756
19.327,5.961028752299431
19.328,5.72035651379187
19.329,6.09841210514528
19.33,6.240704852822535
19.331,6.063660747090472
19.332,5.312249101599662
19.333,5.870776864010894
19.334,5.860003800083497
19.335,5.662787279451992
19.336,5.595184989350532
19.337,5.565238618161108
19.338,5.954215639407
19.339,5.83509906962451
19.34,5.6065915640160355
19.341,5.921576745834651
19.342,5.919398549577929
19.343,6.04879888851781
19.344,6.078727695867425
19.345,5.574309097364795
19.346,6.143605311493399
19.347,6.017867963619014
19.348,6.174669033223668
19.349,5.666291132781295
19.35,5.359676568899545
19.351,5.704418975405541
19.352,5.730884972251032
19.353,6.02052043731935
19.354,5.827227987182789
19.355,6.095069618663676
19.356,5.718289681040596
19.357,5.860844910471085
19.358,6.102115454320629
19.359,5.808311305556389
19.36,6.074928878813086
19.361,5.632394379798477
19.362,6.237587669841207
19.363,6.303464434300214
19.364,5.36521573070352
19.365,5.7144140862641795
19.366,5.7281354829822995
19.367,5.390821463248251
19.368,5.624477632142915
19.369,5.619896534229484
19.37,5.363112779810322
19.371,6.280712943421482
19.372,5.728040806989056
19.373,5.6824983365132375
19.374,5.745676891091791
19.375,5.681437034004864
19.376,5.860273026626598
19.377,6.2702226425720795
19.378,5.5532123364584915
19.379,5.538527213124507
19.38,6.229452871340976
19.381,5.649761661819816
19.382,5.59840822326181
19.383,5.722400337932981
19.384,6.01162249728026
19.385,5.786187781489959
19.386,5.577426567465787
19.387,5.990974210239364
19.388,6.071121932050712
19.389,6.052328845539208
19.39,6.03985721128254
19.391,5.696849564113528
19.392,6.122779065616429
19.393,6.279238512481603
19.394,5.6913948769207785
19.395,5.383039351232194
19.396,5.886105041569869
19.397,5.321423452009713
19.398,5.694547057997396
19.399,5.402216124451627
19.4,6.033520726062412
19.401,6.240771319957296
19.402,5.733443181405306
19.403,5.595523404245004
19.404,6.138371905070835
19.405,5.394026931800662
19.406,6.002426922912231
19.407,5.550159003701594
19.408,5.841320252364657
19.409,5.533776411775216
19.41,6.282842804861134
19.411,5.997097075109681
19.412,6.199976392415667
19.413,5.859453679952586
19.414,6.246782802384239
19.415,6.124839158351809
19.416,5.609755081385515
19.417,5.666631761706006
19.418,5.923467972322167
19.419,6.156346974760639
19.42,5.6407516570921725
19.421,5.86619401109188
19.422,5.609978738620776
19.423,5.361446289380892
19.424,5.580268864480406
19.425,5.430848189881637
19.426,6.039565483535635
19.427,5.82249330725349
19.428,5.823488203094981
19.429,5.678877199073295
19.43,5.886917966369688
19.431,5.581161478684491
19.432,5.984699634733891
19.433,5.596746031035356
19.434,5.85241383116506
19.435,6.029723663017108
19.436,6.1745040264903395
19.437,5.55594700845538
19.438,5.524878683128331
19.439,5.435896606518017
19.44,5.964707276697656
19.441,5.628652578694997
19.442,5.685237434309726
19.443,5.809752773306936
19.444,5.428689551028873
19.445,5.8274709396558295
19.446,5.577914480415549
19.447,5.45909019338789
19.448,5.739765847464147
19.449,6.204489740356404
19.45,5.5474877695944915
19.451,5.372902658888762
19.452,5.851095033159426
19.453,5.871751443324999
19.454,6.1334218623264665
19.455,6.248077129196172
19.456,5.4183238290206175
19.457,5.982730182145848
19.458,6.097700959459001
19.459,5.830650812382959
19.46,5.434063204609446
19.461,6.115984708627512
19.462,5.823943430082473
19.463,6.038807775484391
19.464,5.765568637987632
19.465,5.62542410846488
19.466,5.660513440845125
19.467,6.231542674980015
19.468,6.110600759692405
19.469,5.805954473135187
19.47,5.9982596496072125
19.471,5.38854670533335
19.472,5.351408680786517
19.473,5.6636453127334345
19.474,5.363198001962128
19.475,5.534671912925219
19.476,6.167924742402885
19.477,5.391394381985813
19.478,5.349106272143364
19.479,6.061869822674615
19.48,5.843937400622618
19.481,5.9185532565691625
19.482,5.426441515758824
19.483,5.935846350780957
19.484,5.461682137590329
19.485,5.872315068943399
19.486,5.419041403889895
19.487,5.856034339138315
19.488,5.358333139169502
19.489,5.393595783999882
19.49,5.559295197790402
19.491,5.576505825116538
19.492,6.044399379396989
19.493,5.387157624287131
19.494,6.048379320163739
19.495,5.829709119415108
19.496,6.247527822522049
19.497,5.588760309428102
19.498,5.742975922678388
19.499,5.879849701292778
19.5,5.659791911713934
19.501,5.642956578003849
19.502,6.025920927652879
19.503,5.448695174243879
19.504,5.916581171347733
19.505,5.41707845623907
19.506,5.385490565105005
19.507,5.419754772360918
19.508,6.309552759649782
19.509,5.833299861317434
19.51,5.6766919388761305
19.511,6.133553282052323
19.512,6.352832886396934
19.513,6.204842982258784
19.514,5.439664225019243
19.515,6.002556401727634
19.516,6.229023117839621
19.517,5.965976535757043
19.518,5.421805975776695
19.519,5.363020994524381
19.52,6.2907685851338435
19.521,5.490974587025666
19.522,5.872572393826276
19.523,5.92620680709352
19.524,5.386233444731871
19.525,6.151631433582655
19.526,6.092094702288225
19.527,6.1515950309059395
19.528,5.395302487936929
19.529,6.076668022437196
19.53,6.182369672351814
19.531,5.672258417281354
19.532,6.118950038202372
19.533,5.754022650317622
19.534,5.470935514488971
19.535,5.5986327351095
19.536,5.594827582052718
19.537,5.963306051914133
19.538,5.716578395742672
19.539,5.573516123723421
19.54,5.728144024579104
19.541,5.778338791540217
19.542,5.613890577940695
19.543,5.57385753818785
19.544,5.704752782937827
19.545,5.404969581625618
19.546,5.962228191499943
19.547,5.367361856460662
19.548,6.240345150569569
19.549,6.199865973075275
19.55,5.856314457770383
19.551,5.925988626915473
19.552,6.118557781296036
19.553,5.449677548351253
19.554,5.940602155254713
19.555,6.09980315566823
19.556,6.234821740113704
19.557,5.4423595347183875
19.558,5.774262746106894
19.559,6.001900619362678
19.56,6.315524904489525
19.561,5.561594198010567
19.562,5.766888368702487
19.563,6.354561276576181
19.564,5.981859698947468
19.565,5.663765602290642
19.566,5.572497983703784
19.567,5.616860835075809
19.568,5.644480722180927
19.569,5.638799132480617
19.57,6.3355680793199305
19.571,5.621042245708456
19.572,6.290927132854666
19.573,5.4468518753149056
19.574,5.565123618333823
19.575,6.171303865149028
19.576,5.74967448116679
19.577,5.374746285060409
19.578,5.762744634386607
19.579,6.193991921813974
19.58,6.003686867554491
19.581,5.478875203079605
19.582,5.858265782042922
19.583,5.844879551298186
19.584,6.343287270538079
19.585,6.374901379859895
19.586,5.595048416854532
19.587,5.472506446540923
19.588,6.098585589745519
19.589,5.894850051353432
19.59,5.393031447669347
19.591,5.622100961542819
19.592,5.764330094659929
19.593,6.1475000026388065
19.594,5.431855282529119
19.595,5.456147234306205
19.596,5.748233775752696
19.597,5.7164941687553625
19.598,5.791494492906504
19.599,5.416171480248841
19.6,6.307770080555764
19.601,6.12687450049277
19.602,6.149130755759775
19.603,6.226242005484841
19.604,5.6531200745886085
19.605,5.72790846286741
19.606,5.8082499277132955
19.607,5.85483743919517
19.608,6.058465692463337
19.609,5.428415552184201
19.61,5.915210599672569
19.611,6.368510012431866
19.612,6.180001087261537
19.613,5.605443124203185
19.614,6.003318901124518
19.615,5.705102386769195
19.616,6.24275885812153
19.617,6.1943472747601875
19.618,5.501482659614547
19.619,5.6721642422924266
19.62,6.105723390228457
19.621,6.294052421997201
19.622,5.521590508473002
19.623,5.933838277186438
19.624,6.300463061876168
19.625,5.550904860484012
19.626,6.16352200552943
19.627,6.030899638011625
19.628,6.26990387918563
19.629,5.769023508639274
19.63,6.2328089063322905
19.631,6.077650866753953
19.632,6.099033626531677
19.633,6.219648061837921
19.634,5.997499008980477
19.635,6.344410221775965
19.636,5.866159812272713
19.637,5.987286851950889
19.638,6.267152644359533
19.639,5.703139451116167
19.64,6.0441116051950186
19.641,5.627185942340608
19.642,6.325510957219731
19.643,6.376712995080359
19.644,5.950647075334553
19.645,6.020529133137809
19.646,5.63769649576066
19.647,5.507560134265823
19.648,5.959158290088005
19.649,5.6217536115268185
19.65,5.536511181851769
19.651,6.06740732016016
19.652,5.9972967619831605
19.653,5.485690202035775
19.654,6.279498423560097
19.655,5.545219870964192
19.656,6.385996793850496
19.657,5.478424777178848
19.658,5.46087388490955
19.659,6.206384962190181
19.66,6.387592011497943
19.661,6.082886604147615
19.662,6.0305620083266
19.663,5.978988448930329
19.664,5.465229557851733
19.665,5.851355127375996
19.666,6.365124471137875
19.667,5.9876716988438385
19.668,5.948679237153702
19.669,5.987441249901097
19.67,5.503732873465485
19.671,5.9559083078678166
19.672,6.208906770655567
19.673,5.499071681768191
19.674,6.340290789566579
19.675,6.246082309687141
19.676,5.736612792143288
19.677,5.863367915153583
19.678,6.338793284862716
19.679,6.197407649305408
19.68,6.342635699638368
19.681,5.703150299783942
19.682,5.990218953233477
19.683,5.7848046272025995
19.684,6.132916604016624
19.685,5.442997930405838
19.686,5.754164529258316
19.687,6.055598896235623
19.688,5.856506053832827
19.689,6.362082190654758
19.69,6.089070457769561
19.691,6.387093237844735
19.692,5.640328515061323
19.693,6.361555697759523
19.694,5.441647574841252
19.695,5.468589925712658
19.696,5.616047066213629
19.697,6.293614949062907
19.698,5.61749370945802
19.699,5.674025737021955
19.7,6.267422266522194
19.701,6.195790280861599
19.702,5.591810195128165
19.703,5.587148090033216
19.704,5.455470631520405
19.705,5.976355850506731
19.706,6.3459383234656785
19.707,5.956562483196241
19.708,6.1035680575061875
19.709,5.7116645132372845
19.71,6.399892130197005
19.711,5.9359568210815965
19.712,6.156982398540326
19.713,6.149266668290682
19.714,5.753726587644654
19.715,5.6124527124741705
19.716,6.026458522503947
19.717,5.522842252212557
19.718,6.310869251023151
19.719,6.134617126393409
19.72,6.368520497071225
19.721,6.291799765490625
19.722,5.627430994983447
19.723,5.777303279484921
19.724,5.836155545713642
19.725,5.561078126440657
19.726,5.6922084486245375
19.727,6.1859095002064315
19.728,6.304308179806483
19.729,5.610099231702681
19.73,6.0875583560263875
19.731,6.072781058025976
19.732,6.065329208587188
19.733,5.523989951836045
19.734,5.754266067581456
19.735,5.720540763312001
19.736,5.596443234562068
19.737,6.160714020747777
19.738,5.597394432024317
19.739,6.305131834934034
19.74,5.593650598902009
19.741,5.700299382278864
19.742,5.7657471568208205
19.743,5.946642014748908
19.744,5.514195813440239
19.745,5.439246788948848
19.746,6.252987264892912
19.747,5.635645216856967
19.748,5.786176776688814
19.749,5.677514170284359
19.75,6.374924801917752
19.751,6.382620306091885
19.752,6.242088991115633
19.753,6.133564783221505
19.754,6.165466888703985
19.755,5.486472490535908
19.756,5.787956012083545
19.757,6.017288692808284
19.758,6.255816539138326
19.759,6.0621387462268705
19.76,6.166201214052953
19.761,6.298132549621277
19.762,5.988489097786206
19.763,5.748871496657669
19.764,5.442789259161707
19.765,6.263662691848114
19.766,6.287786371849601
19.767,5.769511889820575
19.768,5.539381796458861
19.769,6.125595352601394
19.77,6.17825510599773
19.771,6.423112538197155
19.772,6.276987971091516
19.773,6.053188067039754
19.774,5.819642629209911
19.775,5.81285145246042
19.776,6.408843619009093
19.777,5.852792958383687
19.778,6.078174706176741
19.779,5.611354413523871
19.78,6.210492665262832
19.781,6.060586678690543
19.782,6.384417827893756
19.783,5.76751136088177
19.784,5.9389602973606985
19.785,5.5955482129071195
19.786,5.7447021856748846
19.787,5.484304404578531
19.788,5.542447148343759
19.789,6.011604506900382
19.79,5.529491443733075
19.791,6.04227336373985
19.792,5.773712086680571
19.793,6.036226010022132
19.794,6.428103221827692
19.795,6.3536255820907055
19.796,5.90947997894537
19.797,6.074360765393893
19.798,5.918503142272058
19.799,6.27563352421175
19.8,6.368822280967261
19.801,6.406982242937414
19.802,5.657664023098835
19.803,6.350564417324616
19.804,6.077060974346953
19.805,6.425969150103126
19.806,5.543743735184137
19.807,5.501951509622285
19.808,5.741512991785644
19.809,5.511795798957026
19.81,6.03620534721017
19.811,6.265238646829051
19.812,5.844129719430345
19.813,6.291481911811649
19.814,5.931384687761407
19.815,5.796441505578716
19.816,5.447265781034201
19.817,5.890695861698162
19.818,5.483246408666763
19.819,6.245022852978204
19.82,6.03595163348575
19.821,6.279855118720337
19.822,5.5241550971640905
19.823,5.898043465317374
19.824,6.195367411262057
19.825,6.1873635881663525
19.826,5.449768144663335
19.827,6.2195453369474265
19.828,6.051851228372114
19.829,5.61347018256671
19.83,5.518371694142357
19.831,6.100792915279899
19.832,6.104497369448465
19.833,5.85140807412699
19.834,6.13876318296408
19.835,6.090470974249073
19.836,6.186488303763868
19.837,5.562131404820653
19.838,5.489502369961508
19.839,5.666214187319338
19.84,6.1815908089539695
19.841,5.939917424222295
19.842,5.803161458706074
19.843,6.212202343393362
19.844,5.710804082638909
19.845,5.573272889738695
19.846,6.275265417168032
19.847,6.016003371324033
19.848,6.049962961240812
19.849,5.566761800754714
19.85,5.662826923308306
19.851,5.509506674958794
19.852,5.874878578355004
19.853,5.793507830155546
19.854,5.980027522964564
19.855,6.008607220217278
19.856,5.622775913609281
19.857,6.457055419376826
19.858,5.6369204068665555
19.859,5.6925454290787805
19.86,5.640139534967783
19.861,5.879970678514215
19.862,6.212382588068091
19.863,5.68701419731125
19.864,6.304275216970557
19.865,6.155804305060137
19.866,5.817630382868763
19.867,5.613381171690566
19.868,5.780627851590062
19.869,6.1370481732101245
19.87,6.065898996908432
19.871,6.183227437404015
19.872,5.501197595125168
19.873,6.031839279797282
19.874,5.911897902820736
19.875,6.004753500475552
19.876,5.584166311548254
19.877,5.700602971134156
19.878,5.81434434949583
19.879,5.487827390755678
19.88,6.169797946305829
19.881,6.448980702671633
19.882,5.671218940182821
19.883,5.960151256532807
19.884,5.608558862672473
19.885,6.408391503692586
19.886,5.874243503134312
19.887,5.6176097616166825
19.888,5.737371206476399
19.889,5.556038458731789
19.89,6.1735924759828436
19.891,6.119917384234598
19.892,6.442116144956562
19.893,5.569989595999736
19.894,5.505053221996465
19.895,5.529559594460203
19.896,6.417464616632392
19.897,6.090781405923843
